"","comuna_name","year","geography_unit","weighted_mean_income","weighted_median_income","weighted_gini_income","lb_weighted_mean_income","ub_weighted_mean_income","lb_weighted_median_income","ub_weighted_median_income","lb_weighted_gini_income","ub_weighted_gini_income"
"1857","San Nicolás",2009,3,97043,78423,0.358,92262,104548,75000,87221,0.335,0.385
"1858","San Nicolás",2011,3,111499,80604,0.404,99959,129836,77009,94826,0.346,0.461
"1859","San Nicolás",2006,3,60798,47612,0.356,57228,66045,46602,49400,0.321,0.394
"1860","San Pablo",2011,3,143166,100653,0.461,123188,166062,89670,103604,0.391,0.511
"1861","San Pablo",2006,3,146196,70225,0.591,125114,172187,66654,72253,0.542,0.641
"1862","San Pablo",2009,3,160327,103692,0.491,132088,181928,94500,110061,0.399,0.539
"1863","San Pablo",2000,3,92955,49132,0.532,84545,102573,48000,51758,0.498,0.56
"1864","San Pablo",2003,3,91799,48333,0.566,80979,106009,44833,52806,0.514,0.615
"1865","San Pedro",2009,3,154022,104244,0.439,141302,168195,99431,114669,0.403,0.475
"1866","San Pedro",2003,3,87190,58477,0.441,78885,107473,55000,62513,0.391,0.542
"1867","San Pedro",1990,3,18971,12870,0.41,17615,20133,12526,14128,0.383,0.44
"1868","San Pedro",1998,3,68090,48696,0.446,63978,72742,45781,49548,0.421,0.467
"1869","San Pedro",2006,3,97518,74191,0.395,91708,103435,69294,80523,0.373,0.421
"1870","San Pedro",1992,3,27608,20205,0.407,25637,28755,18035,21797,0.386,0.427
"1871","San Pedro",2011,3,140651,121238,0.324,119376,159536,90765,121985,0.271,0.363
"1872","San Pedro",2000,3,81107,55586,0.487,73271,89453,52084,56731,0.434,0.526
"1873","San Pedro",1994,3,43386,28985,0.482,37673,48709,26936,30260,0.405,0.53
"1874","San Pedro de Atacama",2003,3,118536,78333,0.481,107050,129980,71966,81863,0.444,0.509
"1875","San Pedro de Atacama",1992,3,46138,26825,0.494,41476,52075,24189,31664,0.453,0.54
"1876","San Pedro de Atacama",1998,3,98135,67984,0.486,90824,108981,63346,75875,0.452,0.511
"1877","San Pedro de Atacama",2000,3,94748,60465,0.499,85276,104753,55000,64402,0.459,0.544
"1878","San Pedro de Atacama",2006,3,152116,108146,0.436,142479,162485,102637,114390,0.414,0.458
"1879","San Pedro de Atacama",1994,3,38393,26936,0.433,35758,41015,24859,28797,0.407,0.454
"1880","San Pedro de Atacama",2011,3,295890,178674,0.502,249011,361163,166088,199389,0.42,0.57
"1881","San Pedro de Atacama",2009,3,255665,143243,0.538,224186,293177,131240,163321,0.485,0.6
"1882","San Pedro de Atacama",1996,3,50476,35368,0.486,45751,56304,33023,39721,0.44,0.538
"1883","San Pedro de la Paz",2011,3,305588,141251,0.595,246321,414120,122477,166533,0.531,0.687
"1884","San Pedro de la Paz",1994,3,35050,25531,0.408,32514,36916,24852,28422,0.376,0.429
"1885","San Pedro de la Paz",2003,3,86649,44166,0.56,70298,107674,42429,48896,0.481,0.635
"1886","San Pedro de la Paz",2009,3,233471,142968,0.489,218747,251470,127738,150334,0.471,0.509
"1887","San Pedro de la Paz",1992,3,27886,18608,0.492,24305,31317,17104,19310,0.442,0.54
"1888","San Pedro de la Paz",2015,3,320513,166133,0.539,301625,340997,156400,172283,0.52,0.549
"1889","San Pedro de la Paz",2000,3,62223,42400,0.456,56052,72662,40292,44591,0.419,0.523
"1890","San Pedro de la Paz",2006,3,197410,102017,0.55,179753,215459,98060,110499,0.527,0.578
"1891","San Rafael",2009,3,102883,69964,0.428,93435,111931,68067,72160,0.384,0.466
"1892","San Rafael",2006,3,99256,71157,0.436,89845,109021,68218,75297,0.393,0.478
"1893","San Rafael",2011,3,145703,117098,0.365,130093,165316,98999,123160,0.311,0.416
"1894","San Ramón",1992,3,50895,31330,0.476,45897,56586,28933,33340,0.437,0.52
"1895","San Ramón",2009,3,141545,101892,0.418,133015,150391,94309,107706,0.4,0.437
"1896","San Ramón",2000,3,85188,59699,0.462,80603,91596,55889,64710,0.437,0.494
"1897","San Ramón",2011,3,191985,141741,0.441,171560,209215,117494,158275,0.405,0.467
"1898","San Ramón",1990,3,26273,19274,0.415,24779,27724,18120,20429,0.388,0.439
"1899","San Ramón",1994,3,55590,36377,0.467,50032,59976,33630,39382,0.434,0.495
"1900","San Ramón",1998,3,81838,61101,0.389,78389,84985,58999,67330,0.371,0.408
"1901","San Ramón",2003,3,108985,75414,0.46,102822,116270,73266,77640,0.434,0.486
"1902","San Ramón",2006,3,111211,84819,0.397,106019,117604,78031,91937,0.382,0.413
"1903","San Rosendo",2009,3,121600,82875,0.471,106857,136604,78104,91672,0.413,0.532
"1904","San Rosendo",2011,3,107082,74057,0.397,95068,121154,65580,83694,0.366,0.427
"1905","San Rosendo",1998,3,165480,51135,0.616,148640,184039,44448,62504,0.595,0.635
"1906","San Rosendo",2000,3,134795,88054,0.502,123789,144812,70742,98464,0.475,0.525
"1907","San Rosendo",2003,3,208514,68982,0.647,176252,245323,66077,74643,0.599,0.686
"1908","San Rosendo",2006,3,87396,66713,0.405,80412,94451,63125,70790,0.385,0.432
"1909","San Vicente",2006,3,90185,76144,0.345,84508,95126,71378,81273,0.317,0.373
"1910","San Vicente",2011,3,165751,130656,0.377,155639,177669,122515,136419,0.349,0.403
"1911","San Vicente",2015,3,208913,154362,0.41,196044,224137,139859,166681,0.381,0.437
"1912","San Vicente",2009,3,140609,113432,0.33,132328,148870,110782,118907,0.301,0.35
"1913","Santa Bárbara",2011,3,183837,103195,0.492,151904,222948,87234,132821,0.437,0.531
"1914","Santa Bárbara",2000,3,111017,76133,0.462,102083,121495,70657,81599,0.437,0.489
"1915","Santa Bárbara",2003,3,141634,68256,0.59,126760,162964,66306,72527,0.553,0.624
"1916","Santa Bárbara",1998,3,124299,61082,0.563,114385,139160,58576,67734,0.535,0.597
"1917","Santa Bárbara",2006,3,91529,60282,0.476,82897,101509,56335,67308,0.438,0.509
"1918","Santa Bárbara",2009,3,102372,73495,0.445,93923,109180,66102,75662,0.413,0.47
"1919","Santa Cruz",2011,3,209982,121860,0.505,183992,238158,113777,133037,0.457,0.56
"1920","Santa Cruz",2009,3,117814,93778,0.361,109468,125825,88054,98285,0.339,0.38
"1921","Santa Cruz",2015,3,177871,145557,0.373,169660,190045,132648,150220,0.35,0.412
"1922","Santa Cruz",2006,3,103815,73710,0.423,98174,111730,65229,77411,0.402,0.449
"1923","Santa Juana",1992,3,37829,22131,0.523,31834,48318,21756,22638,0.441,0.614
"1924","Santa Juana",2009,3,120169,90991,0.411,114188,128882,85457,97422,0.394,0.44
"1925","Santa Juana",1994,3,43113,28514,0.486,38745,47557,26478,29140,0.431,0.536
"1926","Santa Juana",2011,3,144658,87520,0.521,104441,206444,78063,95922,0.359,0.639
"1927","Santa Juana",2003,3,80120,51975,0.438,73017,86836,50206,56807,0.407,0.465
"1928","Santa Juana",2000,3,88179,54461,0.506,74425,103748,51009,59809,0.418,0.575
"1929","Santa Juana",2006,3,98798,70419,0.45,91149,108940,66334,72917,0.414,0.478
"1930","Santa María",2009,3,153993,107981,0.382,139145,170402,104512,117983,0.332,0.417
"1931","Santa María",2006,3,109078,77223,0.434,102043,119307,73988,82558,0.401,0.473
"1932","Santa María",2011,3,133023,93771,0.367,119522,144214,91640,107006,0.324,0.395
"1933","Santiago",2000,3,243689,129887,0.541,219639,263745,124407,148740,0.511,0.566
"1934","Santiago",2006,3,319233,198775,0.524,291119,351442,164520,212015,0.495,0.554
"1935","Santiago",2003,3,292561,175015,0.527,260416,328532,152158,191922,0.492,0.562
"1936","Santiago",1994,3,156779,99945,0.529,140736,172125,81062,113526,0.495,0.556
"1937","Santiago",2015,3,459564,342676,0.436,419571,493620,310693,368576,0.413,0.466
"1938","Santiago",1996,3,172289,131497,0.42,162217,185272,121864,143345,0.398,0.437
"1939","Santiago",2011,3,456422,263777,0.517,402233,520165,234122,277493,0.483,0.544
"1940","Santiago",1992,3,80622,49793,0.505,73293,86360,43984,52593,0.477,0.529
"1941","Santiago",1998,3,212171,145136,0.467,193648,230368,131106,151393,0.427,0.501
"1942","Santiago",1990,3,41534,28186,0.465,38834,44251,26767,30200,0.44,0.488
"1943","Santiago",2009,3,419325,241644,0.538,352096,516128,213037,288405,0.479,0.608
"1944","Santo Domingo",2003,3,135410,69009,0.536,114404,158463,66525,77121,0.476,0.593
"1945","Santo Domingo",1998,3,186060,70250,0.631,157696,213702,62460,80754,0.588,0.66
"1946","Santo Domingo",2009,3,207842,113000,0.511,174050,238886,105301,117848,0.443,0.554
"1947","Santo Domingo",2006,3,279867,106704,0.643,244711,321944,96396,119570,0.606,0.668
"1948","Santo Domingo",1994,3,76363,36799,0.572,65334,87593,35808,37825,0.516,0.623
"1949","Santo Domingo",2011,3,191876,185980,0.283,170862,212238,149317,187571,0.246,0.318
"1950","Sierra Gorda",2011,3,231800,175031,0.363,199156,270862,150729,239923,0.323,0.408
"1951","Sierra Gorda",2006,3,289552,110209,0.684,232014,348534,103778,116036,0.614,0.73
"1952","Sierra Gorda",2009,3,219096,153029,0.436,202853,240798,141667,165563,0.408,0.468
"1953","Talagante",2003,3,140369,79040,0.528,127106,158425,77092,81960,0.493,0.562
"1954","Talagante",2015,3,250079,141763,0.526,215297,293513,130000,151619,0.453,0.591
"1955","Talagante",1994,3,55906,40523,0.424,53306,60001,38781,44071,0.403,0.44
"1956","Talagante",1992,3,41480,25917,0.468,37175,46548,24730,28495,0.418,0.528
"1957","Talagante",1990,3,32202,17254,0.534,29544,34567,16225,18395,0.503,0.555
"1958","Talagante",2000,3,102561,72743,0.428,96391,107873,68781,76667,0.404,0.45
"1959","Talagante",2011,3,280599,230515,0.419,241334,320744,173521,239176,0.366,0.469
"1960","Talagante",2006,3,203189,106175,0.553,179389,228930,99430,115048,0.514,0.596
"1961","Talagante",1998,3,92394,53925,0.509,82604,109995,51403,56583,0.456,0.577
"1962","Talagante",2009,3,176423,110000,0.486,158094,191550,102509,118854,0.447,0.514
"1963","Talca",1998,3,111209,58333,0.542,101088,122241,54780,62706,0.515,0.57
"1964","Talca",2006,3,142527,95710,0.453,133496,149702,88006,105377,0.438,0.466
"1965","Talca",2000,3,192650,70278,0.675,151529,227786,62743,76472,0.601,0.714
"1966","Talca",1996,3,96665,41680,0.591,85942,108404,39234,43386,0.56,0.615
"1967","Talca",1994,3,84735,33044,0.696,47956,119101,28993,34983,0.483,0.786
"1968","Talca",2003,3,113952,67826,0.498,102862,127882,63249,73850,0.449,0.55
"1969","Talca",2011,3,199111,129974,0.464,189076,210413,125205,136964,0.446,0.481
"1970","Talca",2015,3,276274,169444,0.509,256364,295910,164070,175000,0.478,0.538
"1971","Talca",2009,3,180394,105035,0.509,161528,196863,100861,110629,0.467,0.542
"1972","Talcahuano",1994,3,25992,18403,0.429,24181,28233,17022,20222,0.396,0.462
"1973","Talcahuano",2003,3,64805,44231,0.454,58467,70511,37547,48256,0.413,0.488
"1974","Talcahuano",2006,3,145607,100579,0.475,135506,155719,95719,103915,0.447,0.497
"1975","Talcahuano",2000,3,66548,39035,0.537,56178,80892,37712,43715,0.459,0.619
"1976","Talcahuano",2011,3,187895,127048,0.445,174583,201848,117816,143993,0.417,0.473
"1977","Talcahuano",1992,3,22301,15330,0.466,20276,24406,14696,16173,0.431,0.5
"1978","Talcahuano",2015,3,201541,155002,0.393,193808,209634,147738,163255,0.378,0.408
"1979","Talcahuano",2009,3,178878,131042,0.423,170312,188616,126728,134353,0.408,0.436
"1980","Taltal",2009,3,225332,128593,0.519,199319,249168,122964,136391,0.478,0.55
"1981","Taltal",2006,3,192231,122175,0.516,154929,250563,113926,126093,0.419,0.615
"1982","Taltal",2011,3,397541,221949,0.539,327140,458439,201545,245532,0.477,0.576
"1983","Temuco",1998,3,56726,33857,0.496,52158,60099,32194,34336,0.474,0.52
"1984","Temuco",2006,3,166816,101285,0.501,152485,178860,95199,105685,0.472,0.524
"1985","Temuco",2011,3,237491,119164,0.548,208146,272489,106846,135417,0.519,0.575
"1986","Temuco",1996,3,84200,38258,0.616,70603,97193,35063,41668,0.555,0.654
"1987","Temuco",2003,3,101681,64000,0.466,96069,109454,59400,72166,0.445,0.489
"1988","Temuco",2015,3,242447,157618,0.461,234273,253194,153117,164526,0.443,0.476
"1989","Temuco",2009,3,204598,96421,0.581,184765,231883,95187,102765,0.547,0.616
"1990","Temuco",2000,3,77398,45622,0.5,72679,83657,42552,48457,0.475,0.529
"1991","Teno",2006,3,103450,70572,0.409,97189,112152,68996,77187,0.381,0.44
"1992","Teno",2003,3,91427,54357,0.499,81983,105893,50544,59963,0.459,0.544
"1993","Teno",2000,3,98649,56563,0.521,86143,108063,54462,61006,0.475,0.555
"1994","Teno",2015,3,178868,161616,0.319,168344,188197,149938,167053,0.291,0.343
"1995","Teno",2011,3,148516,113837,0.401,136260,158903,108691,127619,0.359,0.428
"1996","Teno",2009,3,159687,95968,0.483,143610,176660,93974,98898,0.442,0.525
"1997","Teno",1994,3,48451,29798,0.49,43439,53278,28636,32629,0.459,0.521
"1998","Teno",1998,3,67678,35083,0.528,58517,77442,33814,39162,0.473,0.579
"1999","Teno",1996,3,49215,26875,0.509,43450,53939,25913,30681,0.472,0.54
"2000","Teodoro Schmidt",2006,3,83666,57158,0.424,77808,89002,54873,61485,0.393,0.442
"2001","Teodoro Schmidt",2009,3,122519,79812,0.476,106020,139800,75982,92112,0.418,0.533
"2002","Teodoro Schmidt",2011,3,150394,92169,0.499,132092,175291,87933,102109,0.443,0.549
"2003","Tierra Amarilla",2011,3,214045,178307,0.393,194787,232533,154764,197038,0.362,0.424
"2004","Tierra Amarilla",2009,3,151535,110500,0.421,138492,162581,105845,115169,0.374,0.459
"2005","Tierra Amarilla",2006,3,143401,98207,0.458,132163,155943,93086,104352,0.415,0.489
"2006","Til-Til",2000,3,210719,76478,0.657,183826,238306,69515,85515,0.631,0.675
"2007","Til-Til",1992,3,41825,24408,0.515,36561,47146,23062,26066,0.46,0.561
"2008","Til-Til",1994,3,93758,38885,0.613,78889,106558,36877,42921,0.561,0.646
"2009","Til-Til",2011,3,147068,100846,0.432,129609,164246,91767,111113,0.388,0.473
"2010","Til-Til",2003,3,248625,102105,0.597,227578,275058,92150,112350,0.579,0.616
"2011","Til-Til",2009,3,182822,123833,0.434,166885,216557,117771,134123,0.385,0.507
"2012","Til-Til",1998,3,173711,72413,0.627,148647,198530,66264,86804,0.593,0.656
"2013","Til-Til",2006,3,123815,88532,0.405,115381,131590,85101,89609,0.371,0.438
"2014","Til-Til",1990,3,64950,18804,0.679,54364,75726,17825,20168,0.645,0.708
"2015","Tirúa",1992,3,27645,20110,0.414,26157,29545,19570,21590,0.391,0.434
"2016","Tirúa",1994,3,34070,22124,0.515,30751,38077,21420,24009,0.472,0.546
"2017","Tirúa",2009,3,105463,89019,0.4,100012,114039,81691,97542,0.376,0.424
"2018","Tirúa",2000,3,50566,34796,0.466,45888,55330,33589,36912,0.435,0.496
"2019","Tirúa",2011,3,81845,59190,0.4,70617,94916,54078,69205,0.344,0.449
"2020","Tirúa",2003,3,47718,32630,0.447,44384,52201,30231,34955,0.418,0.472
"2021","Tirúa",2006,3,59525,42875,0.448,55138,63385,39631,45294,0.424,0.471
"2022","Tocopilla",2011,3,248048,185597,0.439,229460,268263,167270,205137,0.409,0.468
"2023","Tocopilla",1992,3,51383,35796,0.447,48842,54069,34572,36582,0.431,0.464
"2024","Tocopilla",1994,3,77583,45280,0.504,72899,83873,43860,46517,0.482,0.528
"2025","Tocopilla",2000,3,176210,93333,0.553,159614,197057,88680,98705,0.524,0.582
"2026","Tocopilla",1996,3,129342,83204,0.498,121095,140538,76886,91332,0.465,0.524
"2027","Tocopilla",2006,3,128481,100543,0.389,122364,134528,96675,105460,0.366,0.411
"2028","Tocopilla",2015,3,235210,174941,0.417,218936,253028,167050,178222,0.395,0.44
"2029","Tocopilla",2009,3,201812,132649,0.447,185362,217665,130051,151260,0.417,0.472
"2030","Tocopilla",1990,3,44224,26123,0.515,42052,46593,25220,27074,0.496,0.532
"2031","Tocopilla",1998,3,146747,82026,0.518,128859,160079,77838,86488,0.47,0.553
"2032","Tocopilla",2003,3,137109,100988,0.43,129201,145903,92831,106624,0.408,0.452
"2033","Toltén",2009,3,90498,68214,0.438,83324,98313,62821,72780,0.409,0.472
"2034","Toltén",2011,3,141338,104827,0.41,122355,157836,89414,118918,0.367,0.455
"2035","Toltén",2006,3,71504,55621,0.373,65679,75783,52305,61386,0.34,0.398
"2036","Tomé",2000,3,96019,43798,0.638,72881,120288,40478,48591,0.536,0.706
"2037","Tomé",2009,3,151508,94998,0.498,136889,164981,87541,99730,0.454,0.536
"2038","Tomé",2003,3,85645,61204,0.442,79060,92320,54892,62631,0.408,0.465
"2039","Tomé",2006,3,89688,66038,0.434,84336,96081,61081,67350,0.412,0.455
"2040","Tomé",1992,3,52899,20506,0.671,36469,69881,19663,24722,0.537,0.739
"2041","Tomé",1994,3,40078,25204,0.488,37426,42361,24471,26478,0.472,0.506
"2042","Tomé",2011,3,127614,103842,0.363,113953,139597,87720,124610,0.324,0.407
"2043","Tomé",2015,3,198755,139921,0.389,183895,210663,129966,153757,0.354,0.422
"2044","Traiguén",1996,3,39283,27232,0.393,37356,41392,26559,29829,0.374,0.413
"2045","Traiguén",2000,3,56613,33925,0.51,52148,61568,32074,34952,0.47,0.541
"2046","Traiguén",2006,3,88486,59705,0.479,79425,96553,56101,63805,0.451,0.51
"2047","Traiguén",2003,3,45847,36448,0.419,42227,49047,34847,39332,0.379,0.447
"2048","Traiguén",1998,3,43973,34421,0.391,41542,47585,33134,36279,0.367,0.422
"2049","Traiguén",2011,3,131878,81168,0.498,117851,147906,74882,87896,0.452,0.524
"2050","Traiguén",2015,3,361451,124498,0.728,176029,695292,116145,130213,0.44,0.852
"2051","Traiguén",2009,3,96443,73577,0.414,89075,107931,70144,78193,0.383,0.445
"2052","Trehuaco",2006,3,72936,55185,0.407,67716,77833,52659,62176,0.372,0.433
"2053","Trehuaco",2009,3,97550,74448,0.386,90387,103938,72432,79528,0.354,0.417
"2054","Trehuaco",2011,3,139656,99032,0.494,110336,185946,77472,106658,0.4,0.584
"2055","Tucapel",2009,3,109220,84021,0.35,103103,114920,81053,92234,0.322,0.369
"2056","Tucapel",2011,3,129853,84030,0.413,109544,156054,79167,96956,0.349,0.485
"2057","Tucapel",2006,3,95866,71602,0.43,87366,105482,64936,76039,0.39,0.463
"2058","Valdivia",2009,3,163917,104968,0.48,148270,181905,99450,112667,0.452,0.508
"2059","Valdivia",2011,3,227001,133097,0.504,214507,243938,129395,141044,0.489,0.53
"2060","Valdivia",2015,3,301719,185500,0.476,284474,321448,178721,194948,0.461,0.497
"2061","Vallenar",1996,3,74299,41753,0.527,65392,79840,39437,48000,0.485,0.56
"2062","Vallenar",1994,3,65712,39210,0.494,58647,72156,36994,41159,0.455,0.521
"2063","Vallenar",2015,3,194513,145953,0.372,184937,204050,143054,158653,0.354,0.393
"2064","Vallenar",2006,3,170151,120545,0.453,156424,180004,113449,121666,0.414,0.485
"2065","Vallenar",2000,3,69765,52114,0.437,66112,73436,49157,54780,0.419,0.458
"2066","Vallenar",1992,3,54695,30580,0.54,47219,61704,27778,33081,0.492,0.581
"2067","Vallenar",2003,3,117881,77928,0.486,107535,127595,72814,84290,0.462,0.51
"2068","Vallenar",2009,3,154254,117439,0.449,143607,168617,104220,126276,0.42,0.478
"2069","Vallenar",1998,3,81451,57034,0.44,76499,87062,52943,60341,0.42,0.461
"2070","Vallenar",2011,3,176663,113039,0.473,165324,191853,110551,119847,0.449,0.501
"2071","Valparaíso",1994,3,57047,32714,0.478,53222,62418,32117,33130,0.456,0.5
"2072","Valparaíso",2003,3,96958,69671,0.449,89655,104749,61612,79477,0.417,0.475
"2073","Valparaíso",2015,3,237347,163531,0.441,225054,245775,157040,172906,0.425,0.459
"2074","Valparaíso",1998,3,83314,43511,0.537,74735,90954,41124,49696,0.508,0.569
"2075","Valparaíso",1996,3,61967,40860,0.463,57743,68622,38482,44322,0.441,0.513
"2076","Valparaíso",2009,3,220983,110283,0.568,196972,257346,102302,121768,0.521,0.628
"2077","Valparaíso",1992,3,43731,25602,0.513,39411,48881,24758,26890,0.463,0.555
"2078","Valparaíso",2011,3,198839,134977,0.449,186604,218284,129150,143765,0.415,0.491
"2079","Valparaíso",2000,3,87429,55833,0.494,78931,96749,54562,60360,0.453,0.534
"2080","Valparaíso",2006,3,148959,88329,0.479,140647,156032,83666,92605,0.46,0.493
"2081","Vichuquén",2011,3,128473,88791,0.388,111327,153743,85719,103041,0.331,0.475
"2082","Vichuquén",2006,3,109707,73190,0.452,102433,118624,69478,75008,0.417,0.479
"2083","Vichuquén",2009,3,130483,97520,0.403,120105,141971,84394,109756,0.374,0.436
"2084","Victoria",2006,3,106593,63125,0.516,95026,120055,59382,66643,0.475,0.562
"2085","Victoria",1996,3,56923,39754,0.466,53229,60172,36680,44546,0.441,0.485
"2086","Victoria",1998,3,89152,38629,0.619,75536,107947,35826,40929,0.563,0.672
"2087","Victoria",2009,3,112591,81294,0.443,102604,123429,76741,84293,0.406,0.482
"2088","Victoria",2011,3,130974,88266,0.427,116773,145326,79904,102454,0.366,0.467
"2089","Victoria",2015,3,190778,128459,0.447,179911,200654,123228,132382,0.42,0.467
"2090","Victoria",2000,3,82732,41521,0.549,74395,91987,39785,45662,0.505,0.583
"2091","Victoria",2003,3,77340,47014,0.491,68079,87901,42110,49400,0.44,0.542
"2092","Vicuña",1998,3,86258,48864,0.536,71626,102545,45768,50887,0.447,0.601
"2093","Vicuña",1994,3,40730,33002,0.35,38319,42985,31438,35848,0.321,0.375
"2094","Vicuña",2006,3,93123,65866,0.436,85483,102245,63299,68175,0.402,0.473
"2095","Vicuña",2003,3,96836,58172,0.483,81411,126454,56429,61187,0.393,0.591
"2096","Vicuña",2011,3,219952,124506,0.541,186539,253997,103204,146011,0.494,0.572
"2097","Vicuña",2000,3,59543,45655,0.413,55927,63098,42649,48357,0.393,0.433
"2098","Vicuña",2015,3,204349,140000,0.431,188964,223565,134810,147256,0.396,0.464
"2099","Vicuña",2009,3,124590,96554,0.384,116560,132713,94514,101014,0.355,0.417
"2100","Vilcún",2006,3,115842,72304,0.512,101737,131682,64709,81221,0.452,0.574
"2101","Vilcún",2009,3,108422,72150,0.467,102112,117074,67578,83635,0.438,0.491
"2102","Vilcún",2011,3,110440,79928,0.414,100013,119264,73534,81442,0.387,0.442
"2103","Villa Alegre",2015,3,179693,138790,0.41,162054,196715,134231,148305,0.363,0.448
"2104","Villa Alegre",2009,3,102770,85000,0.333,96065,108450,78060,90135,0.316,0.351
"2105","Villa Alegre",2006,3,81319,62500,0.348,77366,85758,58644,70392,0.328,0.367
"2106","Villa Alegre",2011,3,136394,118919,0.329,122746,163759,92948,134542,0.286,0.428
"2107","Villa Alemana",2011,3,218758,142531,0.463,198808,238598,123709,150000,0.433,0.498
"2108","Villa Alemana",2015,3,259339,196202,0.422,247151,272585,186475,200099,0.406,0.443
"2109","Villarrica",2006,3,115678,75936,0.445,106911,125440,71660,80535,0.417,0.473
"2110","Villarrica",2015,3,187450,133611,0.423,176187,199964,128682,136292,0.398,0.453
"2111","Villarrica",2009,3,145442,103757,0.442,134064,157772,95238,106904,0.421,0.466
"2112","Villarrica",2011,3,152526,97036,0.482,132394,177619,90509,102967,0.422,0.529
"2113","Viña del Mar",2015,3,345334,211226,0.49,327805,364636,207814,218954,0.469,0.51
"2114","Viña del Mar",2006,3,153117,89209,0.517,138000,170886,83980,91760,0.477,0.563
"2115","Viña del Mar",2009,3,190727,128133,0.479,179612,206694,114644,132789,0.457,0.503
"2116","Viña del Mar",2011,3,266070,151584,0.523,244443,294667,143163,167299,0.495,0.555
"2117","Vitacura",1998,3,89840,60903,0.464,84174,96091,59534,64768,0.44,0.487
"2118","Vitacura",2000,3,116111,73276,0.48,106277,123840,70333,78925,0.45,0.506
"2119","Vitacura",2006,3,932283,627210,0.473,882524,1008180,602750,681963,0.453,0.499
"2120","Vitacura",2011,3,1343017,1031175,0.397,1214408,1471487,908145,1186893,0.364,0.439
"2121","Vitacura",1994,3,55315,43919,0.38,52362,58428,42159,47421,0.347,0.406
"2122","Vitacura",1992,3,41536,30085,0.43,38845,44637,26823,32510,0.394,0.46
"2123","Vitacura",1990,3,24599,18546,0.428,22926,26297,18036,19628,0.405,0.454
"2124","Vitacura",2003,3,122505,75874,0.448,106754,141996,61717,96528,0.401,0.51
"2125","Vitacura",2009,3,993527,706723,0.434,878501,1097117,592040,771258,0.396,0.473
"2126","Yerbas Buenas",2015,3,174782,146123,0.319,163587,193037,139614,159431,0.273,0.378
"2127","Yerbas Buenas",2006,3,80057,59625,0.452,72972,88632,54425,65260,0.411,0.491
"2128","Yerbas Buenas",2011,3,169225,110483,0.468,138221,232202,103380,117106,0.395,0.588
"2129","Yerbas Buenas",2009,3,110216,84326,0.352,101674,121194,79512,90010,0.309,0.395
"2130","Yumbel",2009,3,123676,84328,0.455,111528,138409,81792,92093,0.411,0.503
"2131","Yumbel",2006,3,84420,68886,0.386,80046,89686,62762,72678,0.369,0.402
"2132","Yumbel",2011,3,110747,78449,0.402,90829,145364,70976,84167,0.3,0.544
"2133","Yungay",2011,3,183676,109868,0.45,156317,208246,101489,138703,0.386,0.493
"2134","Yungay",2009,3,103929,84019,0.36,97198,111019,81192,88000,0.327,0.39
"2135","Yungay",2006,3,81425,59909,0.383,76610,86877,57777,67253,0.359,0.403
"2136","Zapallar",2000,3,107865,44206,0.662,70484,145463,41493,45752,0.507,0.739
"2137","Zapallar",2003,3,79605,63000,0.374,74204,83284,58056,64499,0.347,0.389
"2138","Zapallar",2009,3,171825,120426,0.409,155600,190158,110328,126219,0.376,0.449
"2139","Zapallar",1998,3,77055,52031,0.462,70015,87109,49919,54605,0.415,0.511
"2140","Zapallar",2011,3,132335,125702,0.237,113168,148613,101168,173224,0.18,0.278
"2141","Zapallar",2006,3,137367,100863,0.411,121936,159852,98393,104850,0.346,0.484
"2142","Zapallar",1994,3,35896,27975,0.37,34135,38211,26329,29296,0.352,0.39
"2143","Lampa",1992,3,65050,32068,0.574,57374,76170,28950,35001,0.536,0.611
"2144","Lampa",2009,3,161119,105817,0.458,145216,175231,104628,109111,0.424,0.487
"2145","Lampa",2003,3,166943,79922,0.57,152560,186084,77536,90333,0.53,0.61
"2146","Lampa",2011,3,141020,110316,0.41,125076,155576,99365,112525,0.356,0.452
"2147","Lampa",2006,3,94555,71136,0.387,90277,99425,68223,73799,0.369,0.404
"2148","Lampa",2000,3,148448,67341,0.617,110076,224758,62541,73092,0.503,0.744
"2149","Lampa",1998,3,173954,64531,0.641,150450,199796,59937,69775,0.603,0.68
"2150","Lampa",1994,3,65599,35700,0.506,57300,77148,34921,42840,0.452,0.564
"2151","Lampa",1990,3,31830,19526,0.508,27749,36929,17978,20863,0.435,0.57
